heave,roll,IA_change
0.00508,-0.012217305,0.002617994
0.00762,-0.012217305,0
0.01016,-0.012217305,-0.002617994
0.0127,-0.012217305,-0.005235988
0.01524,-0.012217305,-0.007853982
0.01778,-0.012217305,-0.010471976
0.02032,-0.012217305,-0.013264502
0.02286,-0.012217305,-0.015882496
0.0254,-0.012217305,-0.018675023
0.02794,-0.012217305,-0.02146755
0.03048,-0.012217305,-0.024260077
0.03302,-0.012217305,-0.027052603
0.03556,-0.012217305,-0.02984513
0.0381,-0.012217305,-0.03281219
0.04064,-0.012217305,-0.035604717
0.04318,-0.012217305,-0.038571776
0.04572,-0.012217305,-0.041538836
0.04826,-0.012217305,-0.044505896
0.0508,-0.012217305,-0.047472956
-0.0508,-0.013962634,0.05550147
-0.04826,-0.013962634,0.053407075
-0.04572,-0.013962634,0.051138147
-0.04318,-0.013962634,0.049043752
-0.04064,-0.013962634,0.046774824
-0.0381,-0.013962634,0.044505896
-0.03556,-0.013962634,0.042236968
-0.03302,-0.013962634,0.03996804
-0.03048,-0.013962634,0.037699112
-0.02794,-0.013962634,0.035430184
-0.0254,-0.013962634,0.033161256
-0.02286,-0.013962634,0.030717795
-0.02032,-0.013962634,0.028448867
-0.01778,-0.013962634,0.026005406
-0.01524,-0.013962634,0.023561945
-0.0127,-0.013962634,0.021118484
-0.01016,-0.013962634,0.018849556
-0.00762,-0.013962634,0.016231562
-0.00508,-0.013962634,0.013788101
-0.00254,-0.013962634,0.01134464
0,-0.013962634,0.008901179
0.00254,-0.013962634,0.006283185
0.00508,-0.013962634,0.003665191
0.00762,-0.013962634,0.00122173
0.01016,-0.013962634,-0.001396263
0.0127,-0.013962634,-0.004014257
0.01524,-0.013962634,-0.006632251
0.01778,-0.013962634,-0.009424778
0.02032,-0.013962634,-0.012042772
0.02286,-0.013962634,-0.014835299
0.0254,-0.013962634,-0.017453293
0.02794,-0.013962634,-0.020245819
0.03048,-0.013962634,-0.023038346
0.03302,-0.013962634,-0.025830873
0.03556,-0.013962634,-0.0286234
0.0381,-0.013962634,-0.031590459
0.04064,-0.013962634,-0.034382986
0.04318,-0.013962634,-0.037350046
0.04572,-0.013962634,-0.040317106
0.04826,-0.013962634,-0.043284165
0.0508,-0.013962634,-0.046251225
-0.0508,-0.015707963,0.056548668
-0.04826,-0.015707963,0.05427974
-0.04572,-0.015707963,0.052185345
-0.04318,-0.015707963,0.049916417
-0.04064,-0.015707963,0.047822022
-0.0381,-0.015707963,0.045553093
-0.03556,-0.015707963,0.043284165
-0.03302,-0.015707963,0.041015237
-0.03048,-0.015707963,0.038746309
-0.02794,-0.015707963,0.036477381
-0.0254,-0.015707963,0.03403392
-0.02286,-0.015707963,0.031764992
-0.02032,-0.015707963,0.029496064
-0.01778,-0.015707963,0.027052603
-0.01524,-0.015707963,0.024609142
-0.0127,-0.015707963,0.022165682
-0.01016,-0.015707963,0.019896753
-0.00762,-0.015707963,0.017453293
-0.00508,-0.015707963,0.014835299
-0.00254,-0.015707963,0.012391838
0,-0.015707963,0.009948377
0.00254,-0.015707963,0.007330383
0.00508,-0.015707963,0.004886922
0.00762,-0.015707963,0.002268928
0.01016,-0.015707963,-0.000349066
0.0127,-0.015707963,-0.00296706
0.01524,-0.015707963,-0.005585054
0.01778,-0.015707963,-0.008203047
0.02032,-0.015707963,-0.010821041
0.02286,-0.015707963,-0.013613568
0.0254,-0.015707963,-0.016406095
0.02794,-0.015707963,-0.019024089
0.03048,-0.015707963,-0.021816616
0.03302,-0.015707963,-0.024609142
0.03556,-0.015707963,-0.027401669
0.0381,-0.015707963,-0.030368729
0.04064,-0.015707963,-0.033161256
0.04318,-0.015707963,-0.036128316
0.04572,-0.015707963,-0.038920842
0.04826,-0.015707963,-0.041887902
0.0508,-0.015707963,-0.044854962
-0.0508,-0.017453293,0.057421332
-0.04826,-0.017453293,0.055326937
-0.04572,-0.017453293,0.053058009
-0.04318,-0.017453293,0.050963614
-0.04064,-0.017453293,0.048694686
-0.0381,-0.017453293,0.046425758
-0.03556,-0.017453293,0.044331363
-0.03302,-0.017453293,0.042062435
-0.03048,-0.017453293,0.039793507
-0.02794,-0.017453293,0.037350046
-0.0254,-0.017453293,0.035081118
-0.02286,-0.017453293,0.03281219
-0.02032,-0.017453293,0.030368729
-0.01778,-0.017453293,0.028099801
-0.01524,-0.017453293,0.02565634
-0.0127,-0.017453293,0.023212879
-0.01016,-0.017453293,0.020943951
-0.00762,-0.017453293,0.01850049
-0.00508,-0.017453293,0.015882496
-0.00254,-0.017453293,0.013439035
0,-0.017453293,0.010995574
0.00254,-0.017453293,0.008552113
0.00508,-0.017453293,0.005934119
0.00762,-0.017453293,0.003316126
0.01016,-0.017453293,0.000872665
0.0127,-0.017453293,-0.001745329
0.01524,-0.017453293,-0.004363323
0.01778,-0.017453293,-0.00715585
0.02032,-0.017453293,-0.009773844
0.02286,-0.017453293,-0.012391838
0.0254,-0.017453293,-0.015184364
0.02794,-0.017453293,-0.017976891
0.03048,-0.017453293,-0.020594885
0.03302,-0.017453293,-0.023387412
0.03556,-0.017453293,-0.026179939
0.0381,-0.017453293,-0.029146999
0.04064,-0.017453293,-0.031939525
0.04318,-0.017453293,-0.034906585
0.04572,-0.017453293,-0.037699112
0.04826,-0.017453293,-0.040666172
0.0508,-0.017453293,-0.043633231
-0.0508,-0.019198622,0.058293997
-0.04826,-0.019198622,0.056199602
-0.04572,-0.019198622,0.054105207
-0.04318,-0.019198622,0.051836279
-0.04064,-0.019198622,0.049741884
-0.0381,-0.019198622,0.047472956
-0.03556,-0.019198622,0.045204028
-0.03302,-0.019198622,0.0429351
-0.03048,-0.019198622,0.040666172
-0.02794,-0.019198622,0.038397244
-0.0254,-0.019198622,0.036128316
-0.02286,-0.019198622,0.033859387
-0.02032,-0.019198622,0.031415927
-0.01778,-0.019198622,0.029146999
-0.01524,-0.019198622,0.026703538
-0.0127,-0.019198622,0.024260077
-0.01016,-0.019198622,0.021991149
-0.00762,-0.019198622,0.019547688
-0.00508,-0.019198622,0.017104227
-0.00254,-0.019198622,0.014486233
0,-0.019198622,0.012042772
0.00254,-0.019198622,0.009599311
0.00508,-0.019198622,0.006981317
0.00762,-0.019198622,0.004537856
0.01016,-0.019198622,0.001919862
0.0127,-0.019198622,-0.000698132
0.01524,-0.019198622,-0.003316126
0.01778,-0.019198622,-0.005934119
0.02032,-0.019198622,-0.008552113
0.02286,-0.019198622,-0.01134464
0.0254,-0.019198622,-0.013962634
0.02794,-0.019198622,-0.016755161
0.03048,-0.019198622,-0.019547688
0.03302,-0.019198622,-0.022340214
0.03556,-0.019198622,-0.025132741
0.0381,-0.019198622,-0.027925268
0.04064,-0.019198622,-0.030717795
0.04318,-0.019198622,-0.033684855
0.04572,-0.019198622,-0.036477381
0.04826,-0.019198622,-0.039444441
0.0508,-0.019198622,-0.042411501
-0.0508,-0.020943951,0.059341195
-0.04826,-0.020943951,0.057072267
-0.04572,-0.020943951,0.054977871
-0.04318,-0.020943951,0.052883476
-0.04064,-0.020943951,0.050614548
-0.0381,-0.020943951,0.04834562
-0.03556,-0.020943951,0.046251225
-0.03302,-0.020943951,0.043982297
-0.03048,-0.020943951,0.041713369
-0.02794,-0.020943951,0.039444441
-0.0254,-0.020943951,0.037175513
-0.02286,-0.020943951,0.034732052
-0.02032,-0.020943951,0.032463124
-0.01778,-0.020943951,0.030194196
-0.01524,-0.020943951,0.027750735
-0.0127,-0.020943951,0.025307274
-0.01016,-0.020943951,0.023038346
-0.00762,-0.020943951,0.020594885
-0.00508,-0.020943951,0.018151424
-0.00254,-0.020943951,0.015707963
0,-0.020943951,0.013089969
0.00254,-0.020943951,0.010646508
0.00508,-0.020943951,0.008203047
0.00762,-0.020943951,0.005585054
0.01016,-0.020943951,0.00296706
0.0127,-0.020943951,0.000349066
0.01524,-0.020943951,-0.002268928
0.01778,-0.020943951,-0.004886922
0.02032,-0.020943951,-0.007504916
0.02286,-0.020943951,-0.01012291
0.0254,-0.020943951,-0.012915436
0.02794,-0.020943951,-0.01553343
0.03048,-0.020943951,-0.018325957
0.03302,-0.020943951,-0.021118484
0.03556,-0.020943951,-0.023911011
0.0381,-0.020943951,-0.026703538
0.04064,-0.020943951,-0.029496064
0.04318,-0.020943951,-0.032463124
0.04572,-0.020943951,-0.035255651
0.04826,-0.020943951,-0.038222711
0.0508,-0.020943951,-0.04118977
-0.0508,-0.02268928,0.060213859
-0.04826,-0.02268928,0.058119464
-0.04572,-0.02268928,0.055850536
-0.04318,-0.02268928,0.053756141
-0.04064,-0.02268928,0.051487213
-0.0381,-0.02268928,0.049392818
-0.03556,-0.02268928,0.04712389
-0.03302,-0.02268928,0.044854962
-0.03048,-0.02268928,0.042586034
-0.02794,-0.02268928,0.040317106
-0.0254,-0.02268928,0.038048178
-0.02286,-0.02268928,0.03577925
-0.02032,-0.02268928,0.033510322
-0.01778,-0.02268928,0.031066861
-0.01524,-0.02268928,0.028797933
-0.0127,-0.02268928,0.026354472
-0.01016,-0.02268928,0.023911011
-0.00762,-0.02268928,0.021642083
-0.00508,-0.02268928,0.019198622
-0.00254,-0.02268928,0.016755161
0,-0.02268928,0.014137167
0.00254,-0.02268928,0.011693706
0.00508,-0.02268928,0.009250245
0.00762,-0.02268928,0.006632251
0.01016,-0.02268928,0.00418879
0.0127,-0.02268928,0.001570796
0.01524,-0.02268928,-0.001047198
0.01778,-0.02268928,-0.003665191
0.02032,-0.02268928,-0.006283185
0.02286,-0.02268928,-0.009075712
0.0254,-0.02268928,-0.011693706
0.02794,-0.02268928,-0.0143117
0.03048,-0.02268928,-0.017104227
0.03302,-0.02268928,-0.019896753
0.03556,-0.02268928,-0.02268928
0.0381,-0.02268928,-0.025481807
0.04064,-0.02268928,-0.028274334
0.04318,-0.02268928,-0.031241394
0.04572,-0.02268928,-0.03403392
0.04826,-0.02268928,-0.03700098
0.0508,-0.02268928,-0.03996804
-0.0508,-0.02443461,0.061086524
-0.04826,-0.02443461,0.058992129
-0.04572,-0.02443461,0.056897734
-0.04318,-0.02443461,0.054628806
-0.04064,-0.02443461,0.05253441
-0.0381,-0.02443461,0.050265482
-0.03556,-0.02443461,0.048171087
-0.03302,-0.02443461,0.045902159
-0.03048,-0.02443461,0.043633231
-0.02794,-0.02443461,0.041364303
-0.0254,-0.02443461,0.039095375
-0.02286,-0.02443461,0.036826447
-0.02032,-0.02443461,0.034557519
-0.01778,-0.02443461,0.032114058
-0.01524,-0.02443461,0.02984513
-0.0127,-0.02443461,0.027401669
-0.01016,-0.02443461,0.024958208
-0.00762,-0.02443461,0.02268928
-0.00508,-0.02443461,0.020245819
-0.00254,-0.02443461,0.017802358
0,-0.02443461,0.015358897
0.00254,-0.02443461,0.012740904
0.00508,-0.02443461,0.010297443
0.00762,-0.02443461,0.007679449
0.01016,-0.02443461,0.005235988
0.0127,-0.02443461,0.002617994
0.01524,-0.02443461,0
0.01778,-0.02443461,-0.002617994
0.02032,-0.02443461,-0.005235988
0.02286,-0.02443461,-0.007853982
0.0254,-0.02443461,-0.010471976
0.02794,-0.02443461,-0.013264502
0.03048,-0.02443461,-0.015882496
0.03302,-0.02443461,-0.018675023
0.03556,-0.02443461,-0.02146755
0.0381,-0.02443461,-0.024260077
0.04064,-0.02443461,-0.027052603
0.04318,-0.02443461,-0.030019663
0.04572,-0.02443461,-0.03281219
0.04826,-0.02443461,-0.03577925
0.0508,-0.02443461,-0.038571776
-0.0508,-0.026179939,0.062133721
-0.04826,-0.026179939,0.059864793
-0.04572,-0.026179939,0.057770398
-0.04318,-0.026179939,0.055676003
-0.04064,-0.026179939,0.053407075
-0.0381,-0.026179939,0.05131268
-0.03556,-0.026179939,0.049043752
-0.03302,-0.026179939,0.046774824
-0.03048,-0.026179939,0.044680429
-0.02794,-0.026179939,0.042411501
-0.0254,-0.026179939,0.040142573
-0.02286,-0.026179939,0.037873645
-0.02032,-0.026179939,0.035430184
-0.01778,-0.026179939,0.033161256
-0.01524,-0.026179939,0.030892328
-0.0127,-0.026179939,0.028448867
-0.01016,-0.026179939,0.026005406
-0.00762,-0.026179939,0.023736478
-0.00508,-0.026179939,0.021293017
-0.00254,-0.026179939,0.018849556
0,-0.026179939,0.016406095
0.00254,-0.026179939,0.013788101
0.00508,-0.026179939,0.01134464
0.00762,-0.026179939,0.008901179
0.01016,-0.026179939,0.006283185
0.0127,-0.026179939,0.003665191
0.01524,-0.026179939,0.00122173
0.01778,-0.026179939,-0.001396263
0.02032,-0.026179939,-0.004014257
0.02286,-0.026179939,-0.006632251
0.0254,-0.026179939,-0.009424778
0.02794,-0.026179939,-0.012042772
0.03048,-0.026179939,-0.014835299
0.03302,-0.026179939,-0.017453293
0.03556,-0.026179939,-0.020245819
0.0381,-0.026179939,-0.023038346
0.04064,-0.026179939,-0.025830873
0.04318,-0.026179939,-0.028797933
0.04572,-0.026179939,-0.031590459
0.04826,-0.026179939,-0.034557519
0.0508,-0.026179939,-0.037350046
-0.0508,-0.027925268,0.063006386
-0.04826,-0.027925268,0.060911991
-0.04572,-0.027925268,0.058643063
-0.04318,-0.027925268,0.056548668
-0.04064,-0.027925268,0.054454273
-0.0381,-0.027925268,0.052185345
-0.03556,-0.027925268,0.05009095
-0.03302,-0.027925268,0.047822022
-0.03048,-0.027925268,0.045553093
-0.02794,-0.027925268,0.043284165
-0.0254,-0.027925268,0.041015237
-0.02286,-0.027925268,0.038746309
-0.02032,-0.027925268,0.036477381
-0.01778,-0.027925268,0.034208453
-0.01524,-0.027925268,0.031764992
-0.0127,-0.027925268,0.029496064
-0.01016,-0.027925268,0.027052603
-0.00762,-0.027925268,0.024783675
-0.00508,-0.027925268,0.022340214
-0.00254,-0.027925268,0.019896753
0,-0.027925268,0.017453293
0.00254,-0.027925268,0.015009832
0.00508,-0.027925268,0.012391838
0.00762,-0.027925268,0.009948377
0.01016,-0.027925268,0.007330383
0.0127,-0.027925268,0.004886922
0.01524,-0.027925268,0.002268928
0.01778,-0.027925268,-0.000349066
0.02032,-0.027925268,-0.00296706
0.02286,-0.027925268,-0.005585054
0.0254,-0.027925268,-0.008203047
0.02794,-0.027925268,-0.010995574
0.03048,-0.027925268,-0.013613568
0.03302,-0.027925268,-0.016406095
0.03556,-0.027925268,-0.019198622
0.0381,-0.027925268,-0.021816616
0.04064,-0.027925268,-0.024783675
0.04318,-0.027925268,-0.027576202
0.04572,-0.027925268,-0.030368729
0.04826,-0.027925268,-0.033335789
0.0508,-0.027925268,-0.036128316
-0.0508,-0.029670597,0.063879051
-0.04826,-0.029670597,0.061784656
-0.04572,-0.029670597,0.05969026
-0.04318,-0.029670597,0.057421332
-0.04064,-0.029670597,0.055326937
-0.0381,-0.029670597,0.053232542
-0.03556,-0.029670597,0.050963614
-0.03302,-0.029670597,0.048694686
-0.03048,-0.029670597,0.046600291
-0.02794,-0.029670597,0.044331363
-0.0254,-0.029670597,0.042062435
-0.02286,-0.029670597,0.039793507
-0.02032,-0.029670597,0.037524579
-0.01778,-0.029670597,0.035081118
-0.01524,-0.029670597,0.03281219
-0.0127,-0.029670597,0.030543262
-0.01016,-0.029670597,0.028099801
-0.00762,-0.029670597,0.02565634
-0.00508,-0.029670597,0.023387412
-0.00254,-0.029670597,0.020943951
0,-0.029670597,0.01850049
0.00254,-0.029670597,0.016057029
0.00508,-0.029670597,0.013439035
0.00762,-0.029670597,0.010995574
0.01016,-0.029670597,0.008552113
0.0127,-0.029670597,0.005934119
0.01524,-0.029670597,0.003316126
0.01778,-0.029670597,0.000872665
0.02032,-0.029670597,-0.001745329
0.02286,-0.029670597,-0.004363323
0.0254,-0.029670597,-0.00715585
0.02794,-0.029670597,-0.009773844
0.03048,-0.029670597,-0.012391838
0.03302,-0.029670597,-0.015184364
0.03556,-0.029670597,-0.017976891
0.0381,-0.029670597,-0.020769418
0.04064,-0.029670597,-0.023561945
0.04318,-0.029670597,-0.026354472
0.04572,-0.029670597,-0.029146999
0.04826,-0.029670597,-0.032114058
0.0508,-0.029670597,-0.034906585
-0.0508,-0.031415927,0.064751715
-0.04826,-0.031415927,0.06265732
-0.04572,-0.031415927,0.060562925
-0.04318,-0.031415927,0.05846853
-0.04064,-0.031415927,0.056199602
-0.0381,-0.031415927,0.054105207
-0.03556,-0.031415927,0.052010812
-0.03302,-0.031415927,0.049741884
-0.03048,-0.031415927,0.047472956
-0.02794,-0.031415927,0.045204028
-0.0254,-0.031415927,0.0429351
-0.02286,-0.031415927,0.040666172
-0.02032,-0.031415927,0.038397244
-0.01778,-0.031415927,0.036128316
-0.01524,-0.031415927,0.033859387
-0.0127,-0.031415927,0.031415927
-0.01016,-0.031415927,0.029146999
-0.00762,-0.031415927,0.026703538
-0.00508,-0.031415927,0.02443461
-0.00254,-0.031415927,0.021991149
0,-0.031415927,0.019547688
0.00254,-0.031415927,0.017104227
0.00508,-0.031415927,0.014660766
0.00762,-0.031415927,0.012042772
0.01016,-0.031415927,0.009599311
0.0127,-0.031415927,0.006981317
0.01524,-0.031415927,0.004537856
0.01778,-0.031415927,0.001919862
0.02032,-0.031415927,-0.000698132
0.02286,-0.031415927,-0.003316126
0.0254,-0.031415927,-0.005934119
0.02794,-0.031415927,-0.008552113
0.03048,-0.031415927,-0.01134464
0.03302,-0.031415927,-0.013962634
0.03556,-0.031415927,-0.016755161
0.0381,-0.031415927,-0.019547688
0.04064,-0.031415927,-0.022340214
0.04318,-0.031415927,-0.025132741
0.04572,-0.031415927,-0.027925268
0.04826,-0.031415927,-0.030892328
0.0508,-0.031415927,-0.033684855
-0.0508,-0.033161256,0.06562438
-0.04826,-0.033161256,0.063529985
-0.04572,-0.033161256,0.06143559
-0.04318,-0.033161256,0.059341195
-0.04064,-0.033161256,0.057246799
-0.0381,-0.033161256,0.054977871
-0.03556,-0.033161256,0.052883476
-0.03302,-0.033161256,0.050614548
-0.03048,-0.033161256,0.048520153
-0.02794,-0.033161256,0.046251225
-0.0254,-0.033161256,0.043982297
-0.02286,-0.033161256,0.041713369
-0.02032,-0.033161256,0.039444441
-0.01778,-0.033161256,0.037175513
-0.01524,-0.033161256,0.034906585
-0.0127,-0.033161256,0.032463124
-0.01016,-0.033161256,0.030194196
-0.00762,-0.033161256,0.027750735
-0.00508,-0.033161256,0.025481807
-0.00254,-0.033161256,0.023038346
0,-0.033161256,0.020594885
0.00254,-0.033161256,0.018151424
0.00508,-0.033161256,0.015707963
0.00762,-0.033161256,0.013089969
0.01016,-0.033161256,0.010646508
0.0127,-0.033161256,0.008203047
0.01524,-0.033161256,0.005585054
0.01778,-0.033161256,0.00296706
0.02032,-0.033161256,0.000349066
0.02286,-0.033161256,-0.002268928
0.0254,-0.033161256,-0.004886922
0.02794,-0.033161256,-0.007504916
0.03048,-0.033161256,-0.01012291
0.03302,-0.033161256,-0.012915436
0.03556,-0.033161256,-0.01553343
0.0381,-0.033161256,-0.018325957
0.04064,-0.033161256,-0.021118484
0.04318,-0.033161256,-0.023911011
0.04572,-0.033161256,-0.026703538
0.04826,-0.033161256,-0.029670597
0.0508,-0.033161256,-0.032463124
-0.0508,-0.034906585,0.066671577
-0.04826,-0.034906585,0.064577182
-0.04572,-0.034906585,0.062308254
-0.04318,-0.034906585,0.060213859
-0.04064,-0.034906585,0.058119464
-0.0381,-0.034906585,0.056025069
-0.03556,-0.034906585,0.053756141
-0.03302,-0.034906585,0.051661746
-0.03048,-0.034906585,0.049392818
-0.02794,-0.034906585,0.04712389
-0.0254,-0.034906585,0.045029495
-0.02286,-0.034906585,0.042760567
-0.02032,-0.034906585,0.040491639
-0.01778,-0.034906585,0.038222711
-0.01524,-0.034906585,0.03577925
-0.0127,-0.034906585,0.033510322
-0.01016,-0.034906585,0.031241394
-0.00762,-0.034906585,0.028797933
-0.00508,-0.034906585,0.026354472
-0.00254,-0.034906585,0.024085544
0,-0.034906585,0.021642083
0.00254,-0.034906585,0.019198622
0.00508,-0.034906585,0.016755161
0.00762,-0.034906585,0.0143117
0.01016,-0.034906585,0.011693706
0.0127,-0.034906585,0.009250245
0.01524,-0.034906585,0.006632251
0.01778,-0.034906585,0.00418879
0.02032,-0.034906585,0.001570796
0.02286,-0.034906585,-0.001047198
0.0254,-0.034906585,-0.003665191
0.02794,-0.034906585,-0.006283185
0.03048,-0.034906585,-0.009075712
0.03302,-0.034906585,-0.011693706
0.03556,-0.034906585,-0.014486233
0.0381,-0.034906585,-0.017104227
0.04064,-0.034906585,-0.019896753
0.04318,-0.034906585,-0.02268928
0.04572,-0.034906585,-0.025481807
0.04826,-0.034906585,-0.028448867
0.0508,-0.034906585,-0.031241394
